tweet,label
PICTURES: Eric Church performs Friday at the Great Allentown Fair http://t.co/VHq8Bpeby8 @AtownFair http://t.co/6knwkFN9sY,2
Cripes! Boris crashes from 1st to 5th in Tory grassroots leader poll (in just four months)  http://t.co/O2M8fhjJwk http://t.co/s4B1ZtZcUj,0
@cocozzaHQ I preordered it on Thursday/friday at midnight the night it came able to pre-order\u002c love you and Frankie. X http://t.co/Pp1oZZaA,2
"""Did you know Star Wars is coming out with a new movie in December?!?!"" - third grade boy",2
I'll play Brock Lesnar's theme on September 1st lmao  Slowly approaching the squad,1
Did you all know that Ric Flair was handed the belt on the 16th time? #SummerSlam,1
@slice_tv Friday nights are all about Mob Wives in my house. Respect!,2
@Likeitornotmama @jda927 Lil Kim will be remembered as the 3rd/4th most successful female rapper. Nicki will/is the 1st. Numbers don't lie.,2
Attended the grand opening for Larkburger in Northglenn.  Yummy fries!  Stop in starting tomorrow and support... http://t.co/CsE95iB5,2
Runrig @ barras tomorrow night.followed by stealing at home then Lorenzo in the Louden ...PERFECT . :-),2
@OliverPhelps  @James_Phelps @FlaglerCollege is celebrating Harry Potter month in November if you guys are interested :),2
Nokia n97 miniature - cause the whole range green through simply entire march: kwCauf,2
#GoTopless Tomorrow Afternoon in Venice Beach! Come One Come ALL and let's make History!!!,2
Might just go to that Red Sox game on Friday,1
"""I wanted Nadean to record me twerking to mistletoe by Justin Bieber so I could post it tomorrow &amp; she tells me """"no that's a sin"""". HOE. IDC""",1
Gov. Chris Christie &amp; fmr Gov John Kasich get the final two spots in the Fox News debate Thursday. Gov. Rick Perry among those left out #GOP,2
...which is quite ironic given the Paris attacks were staged false flag hits - (as was Charlie Hebdo in January)... https://t.co/YGJlphLJOV,1
She would rather see Beyonce with me anyway ... I would make a great step mother. https://t.co/aaXVekNnhM,2
Giveaway time! Reply with your favorite letter for your chance to win tix to RNDM in the Mainroom tomorrow night http://t.co/kD3gj4AF,2
"""Time may be running out for Auburn's Benton: I knew I wasn't running it full speed.\"""""""" Effort isn't predetermined.... http://bit.ly/n6h8xw""",0
I had be thrilled to be writing anything that can be compared to Simak .,2
"""The Vamps sang Rest Your Love, CWD, Cheater, STY, Last Night, I Found A Girl and Wake Up at The Sun gig tonight!""",2
"""@thatmarkabbott I know! So sad. Why are the good ones dying? I mean, why can't we trade Victoria Jackson for Jan Hooks???""",0
"Yea, just play for U21 when the club asks, u may had won a lot wit Barca but that is past, tis is Unitedddd(Spartaa) https://t.co/E2H731h3uZ",1
"""UN chief heads to Japan as nuclear crisis simmers: UN chief Ban Ki-moon arrives in Japan on Sunday, where he pla... http://bit.ly/rlGAOu""",1
@VesperAkiri The item may be sold by a number of sellers or Amazon directly which could change delivery estimations. Do you have a link? ^KW,1
@Jon_LeGossip Any truth to Galatasaray having made an informal offer to PSG for Zlatan? Is he fit to play this Sunday?,1
"""@Solameanie if I may - strongly suggest it. The parallels of ancient Israel, the Assyrians &amp; America 9-11 are ominously striking""",1
@Colliinnn and he hasn\u2019t lost a match since Apr 2nd last year\u002c that\u2019s consistent\u002c and never forgetting Cannavaro\u002c the 1st defender to win it,2
Started watching Twilight as a joke and now I've basically sat through the whole movie.,1
Morning paper: Georgia gets ready for the big opener it 'needed.' Boise State looks for a kicker. The Bangles. http://t.co/g0scXUL,1
National Ice Cream Day is on Sunday. What better way to celebrate than to check out these ice cream treats you... http://t.co/p12qqiImmm,2
@ohmadonnaa It's on Madonna's Facebook page hun. If you don't have Facebook it's also here http://t.co/PJ8pN7m7IS,1
Don\u2019t forget tomorrow\u2019s Girls Night w/Tia & Tamera 9e/6p\u002c Girlfriend Confidential:L.A. 10e/p & Chelsea Lately with Kristin Chenoweth 11e/8p,1
The same ppl who voted UKIP in May are only defending migrants coming to the UK because it seems like the 'conscientious' or 'right' answer.,0
they were talking about the teen awards on Sunday and they mentioned ashton being sick :(,0
Super Sunday Football indeed! Love the Merseyside Derby!,2
Who else is going to see Catelynn and Tyler at Anthony Hall on Thursday?,1
"""The 4 colors most widely associated with HULK Hogan? Red&amp;Yellow, Black&amp;White The famous lines from the anti-racism Sunday School song #Irony""",1
Chuck Norris is on the 11th Prestigue on Modern Warfare 2 ... It took one game to get there.,1
U reach orchard already? U wan 2 go buy tickets first?,1
"""@LoriHandrahan2 quite a few popping up in USA, XMen director, the producer that raped Kesha, R-Kelly, the 7th Heaven guy, thats all folks""",1
Highly disappointed with @timesofindia : Yakub's last rites on 1st page news whereas Dr.Kalam who was laid to rest at ramehswaram on page 13,0
@MSAU @Microsoft spent over 40 mins &amp; gave up coz it changes just before you print every time. C'mon team. Earn your dosh pls.,0
"I like that stuff a lot , actually .",2
Watch by mid December\u002c Dwight Howard is gonna want a trade BACK to Orlando!!!,1
Every Thursday I go to Jesse Black in Casselberry\u002c FL just for these girls http://t.co/brntAu0S,2
"""Paul Dunne (A) did an amazing job in today's Open. Well done @dunners11 and good luck for tomorrow. We know you are Irish - now, @bbcsports""",2
"Song Cry x Jay-Z is one of my favorite songs, don't screw over the one that's been dsd1 no matter what changes life may bring, just don't.",1
Kinda pumped for the gardner game tomorrow,2
Surely Spurs are going to sign a striker before 6pm. Kane is currently the only viable option. Sun may deputise but is unknown,1
I may have started playing the Kim Kardashian game again,2
Phablet designs: Nokia Lumia 1520 vs iPhone 6 Plus vs Samsung Galaxy S6 Edge: On Saturday I got to play with t... http://t.co/VRSkgADrez,2
And just think....Virgo David Price will be getting even better when Jupiter goes into Virgo August 11... https://t.co/plSUNKIo1L,2
@1029Klite are you giving away meet and greet passes for demi lovato on Monday??,1
I have two tickets to Kenny Chesney and Jason Aldean for August 28th who's coming with me?!?,2
this shows how MUSLIMS conquered #Damascus in the time of 2nd caliph UMER this needs to be repeated. https://t.co/bcV9REKDbi,1
Some of the snakiest people on the face of the planet ...,0
The first time I ever watched Shawn on tv was on Michael and Kelly and now he's gonna be on the show tomorrow I'm emotional,2
Calling all reality TV fans: We\u2019re inviting LI reality TV stars to join a Google+ Hangout on Sunday and you can too. http://t.co/WzO0bhVm,1
I am having some major problems with Sony so probably no upload tonight I promise 2 tomorrow though. &lt;3 =),1
"""Oliseh Drops Mikel Obi, Victor Moses From Africa Cup Of Nations Qualifier: Head coach of the Super Eagles, Sun... http://t.co/8eZJ214WqP""",1
@faysalquraishi Welcome back 2 Khi Faysal Bhai.excited 2 see u again in #JeetKaDum.Happy 3rd day of Eid.,2
"""@hyuga_hinataxx Naruto walks over to the kitchen and sat down. """"Ramen time! Dattebayo! """" He said as he began to eat.""",1
@eckoxsoldier For some reason Amazon app store had the update on the 5th or for some reason my mcpe updated to 0.12.1 back on the 5th!!!!!!,1
@cubsfunduh @Cubs @JArrieta34 The last run I saw was against the White Sox with two outs in the 6th... Still really good streak regardless.,2
What a game here between Valencia and Atleti. 3-1 at the break. Join @DreCordero and I for 2nd half on @beINSPORTSUSA,2
@fronteratech are you for real? UKIP supported austerity in their manifesto! in a byelection in Cornwall last night you went from 1st to 4th,0
IEBC may hold the most modern & credible elections\u002c but that wont stop Kenya from Burning again IF the intolerance we r witnessing continues,0
So confused to why the DIGI line up for tomorrow says Reed Deming,1
Just some Where Did You Sleep Last Night by Nirvana (acoustic) because @CelesteEvanovic  may need it.,1
@Motorola Do you have a store in Singapore to buy Moto G 3rd Generation phone?,1
"Samsung unveils the Galaxy Note 5 and Galaxy S6 edge+: On Thursday, August 13, Samsung officially u... http://t.co/aaqeyfcP5q #Jailbreak",2
"""Get ready for Wednesday's presentation at WF-IoT in Milan, about Smart IoT Notifications https://t.co/iSvEMst14c https://t.co/V4qhH5LQnY""",1
"""GC Event Update: Friday's event Fire in the Ashes, with Jonathan Kozol &amp; Brian Jones, has been cancelled.""",0
"""@0966kas , coz we r the true patriots and head on Palm for Islam, may be fools we r , or we can't change our nature.""",1
1st Scott Walker dismissed #BlackLivesMatter then he dismissed Muslims Is he being self destructive or preparing his Exit Speech? #ByeWalker,0
"""Marginal gains wins Le Tour - @bradwiggins wins Maillot Jaune, @markcavendish wins on the Champs for the 4th time #chapeau""",2
He had looked at the map before we set out and insisted he knew where he was going .,1
Finished my drawing of Justin. Can't wait to head to the today show tomorrow! #WhatDoYouMeanAcoustic http://t.co/XHzGecoZuV,2
@CNN So what If the rules were spelled out back in May.  Politics is all about change.  Carly Fiorina deserves a place in your debate now.,1
Hi my name is _ and I may or may not be obsessed with Game of Thrones and all the ad ons it brings to my smart tv as I watch it illegally.,1
"Justin 1st leader signed commitment from all MPs on denying right to life (50% Canadians) How's it ""giving MPs more say""? @petermansbridge",1
@tvnvi i was listening to the remastered version of Thursday but got the original its v gritty like HoB but Rolling Stone is my fav atm,2
@ineffablewaters: Is the news about Netflix and Kunle Afolayan's October 1 true? Wooaaah did dey say Netflix bought it?,1
"A Sun Enterprise 450 may not be ideal for deploying Oracle databases anymore, but it makes a decent end table to go next to your couch.",1
Ive engorged myself into my art .,1
"""@AlArabiya_Eng Saudi Arabia the centre of  Islam, a Mecca for Muslims, have taken No fleeing Muslim refugees! You'd think be 1st place.""",0
People may laugh at Kanye west. But let's not forget Kanye is one of the smartest artist/producer.,2
"""Well it's been 13 years since 9/11, the day all our 1st responders rushed into action and got all the Saudis out of the country Bill Maher""",1
"""@Mark_Ingram28 cause ur cool since BAMA, Mark! Awesome! Roll Tide + watching you every Sunday! God Bless! RTR!""",2
Thank you my dear friend..so sweet of you ! Have a good year ahead!,2
But I'm even more stoked about seeing Gary Clark Jr and Paul McCartney tomorrow,2
"""@RealJamesWoods Logically, one would extend dog day until tomorrow so that it coincides with National Ice Cream Day.""",1
Imma cry if Cena win the WWE Title this Sunday. There is no way he should tie Ric Flair's record for most world title reigns,0
I don't have work tomorrow so I am going to watch Netflix and stay up and probably fall asleep at a decent time anyways,2
Today's Apple event can be streamed on a PC only with Microsoft Edge. Interesting. cc @jacobrossi http://t.co/epSi0uSTzL,1
"Jindal, Landrieu appear on Face the Nation - Sunday on Face the Nation on CBS, Gov. Bobby Jindal delivered the sam... http://t.co/eqlb9jMQAe",2
Hi is that yijue? When you free? Eric recommend,1
Just Turned the corner into Ghetto n #Roma 1st thing I saw a group of Muslims! Now that's tourism for ya. It's a sm world after all #peace,1
I don\u2019t know what y\u2019all will be doing on November 1\u002c but I\u2019ll be in a Google+ Hangout with Jordy Nelson!! #squeeeeee,1
Ok going to Laguna... Be back tomorrow.. No wifi... Can't use my phone to have Internet cause more bills are coming.. Bye guys,0
"""@religulous @ATHE1STP0WER @chrispyosh I love how so many idiot Christians still think Sunday is the Sabbath! Ah, Constantine...lol""",0
AUSTRALIAN DIRECTIONERS! does anyone know what time the MTT premire is tomorrow? xx,1
Are you a Julie Andrews fan? Don't miss @JulieMDeeply only through Oct 19 at the Panasonic! Final week! http://t.co/i3Jo56WH4o for tix!,2
"""Happy 2nd Birthday Prince George! We, at SwimFin, think it's the perfect time for George to pop on a SwimFin and... http://t.co/16NxR8BLQn""",2
"The last known person on planet earth to own a Nokia button phone, my mother, got an iPhone on Friday. A 73 yo played with Spotify today.",2
"""@EASPORTSFIFA to be specific, is the demo released at 12:00 or is there a time scheduled for tomorrow? (PS4)""",1
"It may be because I'm listening to the #GOPDebate on the radio, but Bobby Jindal sounds like Kermit the Frog. I like him though.",0
"Wow, Federer wastes 3 bps with 3 Isner's 2nd serves. Fed 0/8 on bps tonight",2
May I please be special guest Monday night wall or SmackDown May I please meet John Cena and Nikki Bella you yeah burge,1
@chelseafc: John Terry is due to captain Chelsea from the start for the 500th occasion tomorrow... http://t.co/ePatqyRSPJ   Playing Legend,2
Attn athletes: Did you just finish your AM run? We now offer yoga for athletes every Tues at noon with Briana! It's the best recovery.,2
"""INDIE GRIND NEWS Cara, Michelle - On July 5, Cara Delevingne hit the red carpet of the """"Paper Towns"""" premiere in S... http://t.co/jdFnXVOZk3""",1
Former Westover HS (NC) star CJ Ford opens the season for Murray State against Brescia on November 9th at home.,1
I'm just gonna Netflix and chill tomorrow again,2
Can you say Israel's bitch? What a fucking clown Chuck Norris is. Not to mention zerohedge is pushing disinformation https://t.co/XzeHqUTyyx,0
"Top of the league, Chievo, will face bottom of the league, Juventus, next Saturday.  someone pinch me.",2
Hopefully I will catch up at some point !,2
It's crazy how I listened to Frank Ocean again for the first time since 9th grade &amp; it's like I time skipped from 9th grade to now wtf,2
"""I'm going to see Father John Misty on Friday and, like, Paul McCartney?????""",1
"""So Halloween got moved to November 5th? That's a Monday, yeah no thnx. I'd rather just dress up as a candy cane for Christmas.""",1
Good chat this morning with @johnleebrandon about @CIFC\u2019s terrific run in the FA Youth Cup. Lead report in Friday\u2019s Echo.,2
Who\u2019s appearing at the Houston Livestock Show and Rodeo come March? That is\u002c other than George Strait?... http://t.co/5u61o6o9,1
Imagine how deprived we'd be without the Sunday morning shows sharing with us the wisdom of Sarah Palin and Dick Cheney. #p2 #topprog,0
LOL? Lady Gaga is attending Britney's concert tonight. She's in an arena full of Britney fans. We really did make her brave,2
"""July 23rd is National Hot Dog Day, celebrate this day by biting into a delicious hotdog! #... http://t.co/lE5AQLlCKz http://t.co/vB7iyMQ5yA""",2
The two Lukes (Austen and Dickens) playing at Nelson Bay Diggers Club this Friday 2/11. Go check \u2019em out if you live in the area..,1
i cant make it on tuesday... how?,0
Woods Sputters In Third Round At Bridgestone: Tiger Woods slipped further down the leaderboard Saturday after ca... http://bit.ly/qIPR1d,1
"@JOXRoundtable best of the weekend- Tiger Woods on Thursday-Saturday. Worst, Tiger Woods on Sunday. Old Tiger would have closed it out.",1
anyone wanna go to Jason Aldean with me Saturday?,1
@Holly_Gilchrist you out again on Thursday for #aNightmareOnGeorgeStreet at Chalmers?? #round2,1
@annie_cutler Good luck tomorrow night. You\u2019ll be great.  Also\u002c Samoas and Thin Mints = great way to warm up the crowd.  #Mmm  #SOCOMX,2
Kirko Bangz comes to @vaultnightclub Thursday night!! Get your tix for the show > http://t.co/WUQLzSax,2
#pulse_ng Sunday Oliseh: Super Eagles coach says he has been approached before http://t.co/yWOcQ3JAkn,1
@matthew9head Jesus! Il keep a look out. Got a job interview with Hmv tomorrow,1
"""I remember the days of strong women in politics, Judy LaMarsh, Flora MacDonald, today's Maude Barlow, Eliizabeth May.  not liars Hebert!""",2
"""C'mon, Kendrick, C'mon. He shot my heart with those lines.""",2
White feminism will be all over the newspapers tomorrow saying how Nicki attacked Miley. That's you call someone out!!!!,0
"""I will be tapping Stone Brewing """"""""Enjoy By IPA"""""""" tomorrow at @Bleu_Restaurant. We've got till 12/21/12 to drink it.""",1
All this damn work I still haven\u2019t had the chance to call Martin about these poems. I have to do it tomorrow,0
"""i'm tweeting this for the 2nd time, nicki needs to realize that people don't buy her music NOT BECAUSE SHE ISN'T """"SKINNY AND WHITE""""+""",0
going to Cobham tomorrow\u002c BEYOND excited.,2
@EBGamesCanada may I have an industrial revolution code for my pre-order of Bioshock Infinite? I got one from the store but cant redeem.,0
And thus ended Scott walker's run. Don't try to out Trump the Donald.  https://t.co/4H0oQqkVUv,0
RT @JustSilvia_92 - it's Boston Red Sox - NY Yankees tonight! i won't see it anyways but i hope the Yankees win :),2
Federer is gonna be playing in the championship on the first sunday of the nfl season. Tough decisions,1
Sharknado on Twitter: &amp;quot;Will April make it to 'Nado number 4? YOU DECIDE! VOTE now using ... http://t.co/Zs0wQjmlOV,1
@RobGronkowski  Its my 19th birthday and you\u2019re my favorite Pats player! Can i get a RT!?!,2
"""WATCH: Post Game Plus breaks down Thursday's walk-off loss in Arlington, as Josh Hamilton beat the Yankees late. http://t.co/NSMPU3mVcM""",1
"""Daylight Saving Time Ends Sun. 11/4 - be sure the time on your phone system is re-set, contact 800.300.0824,... http://t.co/TMLk1nLX""",1
Martha Stewart smoked weed with Snoop Dogg because dreams come true http://t.co/FH7t9RRHm4,2
"""Tomorrow I'll be reunited with my PS4, how sad am I?""",1
"""Enjoy the first single """"""""Ashes"""""""" from THRESHOLD's upcoming album """"""""March Of Progress"""""""": http://t.co/sFKm7lRm""",2
I dreamt I sat with @MaryRobinette at a Star Wars event\u002c eating @Alinea\u2019s Lamb 86\u002c watching James Lipton interview Ralph McQuarrie.,1
"""@alex_baran ahh me too :) if you like Rella you\u2019ll like \""""""""NY ( Ned Flanders)\"""""""" ... It\u2019s the 3rd song on vol. 2!""",2
That will piss Lackey off....just ask the Red Sox clubhouse attendant who put away the chicken and beer after the 6th inning.,0
So Dean Ambrose doesn't have a match tomorrow..... Dean &amp; Undertaker don't have any feuds going on if you catch mu drift. #DeanVsTaker,1
@CherylCole can\u2019t wait for your tour so exited!!!! Il see u on Monday i hope :/ remember me Camilla Parker Bowles lol love you so much! Xxxx,2
just got invited to a track camp in ohio June 30 &amp; July 1st,2
She dun believe we are together.,0
Sarurday Pat Caddell demanded Hillary face tough questions and male interviewers; Tuesday she talks with gay Ken doll David Muir and cries,1
National Ice Cream Day is this Sunday! How about we celebrate early with @BucksIC? Open today 'til 5! http://t.co/aQoBSYqK53,2
V-P nominee Jaswant likely to meet Jayalalithaa on August 6: \u2019Some of our leaders are also in touch with Trinamool Congress Chi...  #News,1
@CommonLinnets you are 3 away from my house friday and at that moment I'm in the air on my way back home!!! I don't want to go to milan now,0
wait...I may reconsider my decision to get surface pro 4 if ipad pro comes with a stylus with pressure sensitivity,1
"Lost the game, lost my iPod, and lost my brand new half sleeve. This was a terrible ass Saturday.",0
There's a 99% chance I'm going to start Hannibal tomorrow.,2
"""West Indies team to go home after the 4th ODI in Dharamsala. No 5th ODI, no one-off T20 and no three-Test series.... http://t.co/e9EYa4DkVR""",1
Is it me or Celine Dion and Caitlyn Jenner look alike?   Yep! This is my kind of Sunday's question. Ok! I'm gone!,2
Or maybe Apple will bring U2 back. We're kidding. U2 is totally not going to come back  Haha  https://t.co/qkyqVgrnkd,1
"""Just finished my 2nd Moments of Triumph on PS4, first being on Xbox One. Does that make me like... a super guardian? http://t.co/53wP1D9CmL""",2
Tom Brady: A Free Man: There are parades in the streets of New England! Historians are saying Thursday Septemb... http://t.co/noiI5VhcGW,1
from the time i dropped off mar'i to the time i got home i blasted justin bieber &amp; i have no shame,2
Wooooo Josh Hamilton just made tomorrow nights dinner plans half off @PapaJohns @Rangers walk off single in 7-6 win over @Yankees,2
"""@brianawrites Happy Friday, Briana! If I may ask, how does writing a book feel to you? *mini-research going on* :D https://t.co/WTvEDx4u7D""",2
Hard movie to watch about an IRA member who starved himself to death in protest while in prison. He may have been... https://t.co/QFkE94LW47,0
Gunners want Real Madrid midfielder? Tuesday's Arsenal gossip round-up http://t.co/X45YJ2N09u http://t.co/8CxXnXNE4i,1
"""@CMPunk sup bro,1st of all you were my Fav wrestler from 2011-2014 if like to ask what do u think of  Hulk Hogan being fired by WWE? Cheers""",1
Eddie lacy and also definitely take Justin forsett if he's available in the third round along with devantae Adams if he's there in the 4th.,1
"The amount of people on Facebook sharing the Daily Currant article about Sarah Palin is hilarious. (Guys, it's satire. C'mon people.)",0
